Optimization Data
 
Start time: 2026-05-13 12:26:53 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.02669914, 0.00503023, 0.00031963, 0.0052175, 0.00047965999999999997] 
# maxiter: 60 
# Aggregate: P-norm 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [266.99, 50.30, 3.20, 52.17, 4.80]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108] 
 x[2] (t0) bounds = [2.5, 5] 
 x[3] (d1) bounds = [25, 60.0] 
 x[4] (t1) bounds = [2, 6] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 253.43, 266.99 ,50.30 ,3.20 ,52.17 ,4.80, 0.0000, 0.0000, 1.0000, 50.687,50.665,50.665,50.665,50.980
0, 2, 253.61, 267.26 ,50.30 ,3.20 ,52.17 ,4.80, 0.0000, 0.0000, 1.0000, 50.724,50.701,50.701,50.701,51.016
0, 3, 253.48, 266.99 ,50.35 ,3.20 ,52.17 ,4.80, 0.0000, 0.0000, 1.0000, 50.697,50.674,50.674,50.674,50.990
0, 4, 253.47, 266.99 ,50.30 ,3.20 ,52.17 ,4.80, 0.0000, 0.0000, 1.0000, 50.696,50.673,50.673,50.673,50.988
0, 5, 253.66, 266.99 ,50.30 ,3.20 ,52.23 ,4.80, 0.0000, 0.0000, 1.0000, 50.733,50.711,50.711,50.711,51.025
0, 6, 253.62, 266.99 ,50.30 ,3.20 ,52.17 ,4.80, 0.0000, 0.0000, 1.0000, 50.725,50.702,50.702,50.702,51.017
0, 7, 253.43, 266.99 ,50.30 ,3.20 ,52.17 ,4.80, 0.0000, 0.0000, 1.0000, 50.687,50.665,50.665,50.665,50.980
0, 8, 253.61, 267.26 ,50.30 ,3.20 ,52.17 ,4.80, 0.0000, 0.0000, 1.0000, 50.724,50.701,50.701,50.701,51.016
0, 9, 253.48, 266.99 ,50.35 ,3.20 ,52.17 ,4.80, 0.0000, 0.0000, 1.0000, 50.697,50.674,50.674,50.674,50.990
0, 10, 253.47, 266.99 ,50.30 ,3.20 ,52.17 ,4.80, 0.0000, 0.0000, 1.0000, 50.696,50.673,50.673,50.673,50.988
